"ID","MissionID","DepartureLocationID","DepartureDescription","DestinationID","DestinationDescription","RouteOrder","ETD","ATD","ETA","ATA","EngineStart","EngineStop","DelayReasonID","DateCreated","CreatedBy","DateModified","ModifiedBy","DelayComment","LegCodeID","Active","StopSAR"
"33611","88684","1098","","682","","1050","29/09/2017 1:30:00 AM","","","","","","","","","28/09/2017 11:56:25 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33612","88685","156","","835","","1000","29/09/2017 1:30:00 AM","","29/09/2017 2:45:00 AM","","","","","","","29/09/2017 1:27:28 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33613","88685","835","","156","","1050","29/09/2017 3:30:00 AM","","","","","","","","","29/09/2017 1:19:38 AM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33649","88687","980","","156","","1000","","","29/09/2017 2:10:00 PM","","","","","","","29/09/2017 2:51:46 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33650","88687","156","","835","","1050","","","29/09/2017 4:20:00 PM","","","","","","","29/09/2017 4:40:50 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33651","88687","835","","980","","1100","","","29/09/2017 6:25:00 PM","","","","","","","29/09/2017 5:18:00 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33623","88688","173","","343","","1000","","","29/09/2017 8:50:00 AM","","","","","","","29/09/2017 9:02:18 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33624","88688","343","","173","","1050","","","29/09/2017 10:40:00 AM","","","","","","","29/09/2017 10:24:24 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33625","88688","173","","448","","1100","","","29/09/2017 12:30:00 PM","","","","","","","29/09/2017 11:26:57 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33626","88688","448","","156","","1150","","","","","","","","","","29/09/2017 2:47:51 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33627","88688","156","","173","","1200","","","29/09/2017 3:45:00 PM","","","","","","","29/09/2017 2:48:01 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33632","88690","156","","1202","","1000","","","29/09/2017 9:20:00 AM","","","","","","","29/09/2017 8:58:44 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33633","88690","1202","","293","","1050","","","29/09/2017 11:45:00 AM","","","","","","","29/09/2017 10:23:28 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33634","88690","293","","817","","1100","","","29/09/2017 12:35:00 PM","","","","","","","29/09/2017 1:30:57 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33635","88690","817","","1202","","1150","","","29/09/2017 3:40:00 PM","","","","","","","29/09/2017 2:47:14 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33636","88690","1202","","156","","1200","","","29/09/2017 4:45:00 PM","","","","","","","29/09/2017 4:37:54 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33637","88691","190","","455","","1000","","","29/09/2017 1:30:00 PM","","","","","","","29/09/2017 2:50:54 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33638","88691","455","","1033","","1050","","","","","","","","","","","","","","False","False"
"33639","88691","1033","","190","","1100","","","29/09/2017 5:45:00 PM","","","","","","","29/09/2017 4:42:07 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33640","88692","682","","980","","1000","","","29/09/2017 11:00:00 AM","","","","","","","29/09/2017 9:16:00 AM","K2:GOLDCOAST\phuong.hua","","","False","False"
"33641","88692","980","","660","","1050","","","","","","","","","","","","","","False","False"
"33642","88692","660","","682","","1100","","","29/09/2017 3:30:00 PM","","","","","","","29/09/2017 2:51:11 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33652","88693","835","","448","","1000","","","","","","","","","","","","","","False","False"
"33653","88693","448","","156","","1050","","","29/09/2017 12:10:00 PM","","","","","","","29/09/2017 12:07:23 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33654","88693","156","","448","","1100","","","29/09/2017 2:30:00 PM","","","","","","","29/09/2017 2:49:36 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33655","88693","448","","605","","1150","","","29/09/2017 4:20:00 PM","","","","","","","29/09/2017 4:39:19 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33656","88693","605","","156","","1200","","","29/09/2017 5:15:00 PM","","","","","","","29/09/2017 5:17:22 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33657","88693","156","","835","","1250","","","29/09/2017 7:30:00 PM","","","","","","","29/09/2017 6:45:18 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33646","88694","980","","743","","1000","","","","","","","","","","","","","","False","False"
"33647","88694","743","","320","","1050","","","","","","","","","","","","","","","False"
"33648","88694","320","","980","","1100","","","","","","","","","","","","","","","False"
"33658","88695","156","","399","","1000","","","29/09/2017 1:50:00 PM","","","","","","","29/09/2017 1:31:15 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33659","88695","399","","156","","1050","","","29/09/2017 4:25:00 PM","","","","","","","29/09/2017 4:38:26 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33660","88696","835","","663","","1000","","","","","","","","","","","","","","False","False"
"33661","88696","663","","399","","1050","","","29/09/2017 4:30:00 PM","","","","","","","29/09/2017 4:39:00 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"33662","88696","399","","835","","1100","","","","","","","","","","","","","","False","False"
"33680","88697","835","","156","","1000","","","","","","","","","","","","","","False","False"
"33681","88697","156","","835","","1050","","","29/09/2017 10:50:00 PM","","","","","","","29/09/2017 10:55:11 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33682","88697","835","","156","","1100","","","29/09/2017 12:30:00 AM","","","","","","","29/09/2017 11:18:00 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33683","88697","156","","835","","1150","","","","","","","","","","","","","","False","False"
"33696","88698","980","","458","","1000","","","","","","","","","","","","","","False","False"
"33697","88698","458","","980","","1050","","","","","","","","","","","","","","False","False"
"33698","88698","980","","1033","","1100","","","30/09/2017 2:45:00 AM","","","","","","","30/09/2017 12:31:25 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33699","88698","1033","","980","","1150","","","","","","","","","","","","","","False","False"
"33690","88699","173","","835","","1000","","","","","","","","","","","","","","False","False"
"33691","88699","835","","156","","1050","","","","","","","","","","","","","","False","False"
"33692","88699","156","","389","","1100","","","29/09/2017 12:30:00 AM","","","","","","","29/09/2017 11:51:37 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33693","88699","389","","173","","1150","","","","","","","","","","","","","","False","False"
"33694","88699","173","","156","","1200","","","","","","","","","","","","","","False","False"
"33695","88699","156","","173","","1250","","","","","","","","","","","","","","False","False"
"33670","88700","156","","448","","1000","","","29/09/2017 8:15:00 PM","","","","","","","29/09/2017 7:32:04 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33671","88700","448","","156","","1050","","","29/09/2017 9:45:00 PM","","","","","","","29/09/2017 9:13:28 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33672","88701","225","","112","","1000","","","29/09/2017 8:35:00 PM","","","","","","","29/09/2017 8:23:17 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33673","88701","112","","976","","1050","","","29/09/2017 10:15:00 PM","","","","","","","29/09/2017 9:14:19 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33674","88701","976","","225","","1100","","","","","","","","","","","","","","False","False"
"33747","88702","835","","569","","1000","","","","","","","","","","","","","","","False"
"33748","88702","569","","156","","1050","","","","","","","","","","","","","","","False"
"33749","88702","156","","343","","1100","","","","","","","","","","","","","","","False"
"33750","88702","343","","173","","1150","","","","","","","","","","","","","","","False"
"33751","88702","173","","835","","1200","","","","","","","","","","","","","","","False"
"33722","88703","156","","415","","1000","","","","","","","","","","","","","","","False"
"33723","88703","415","","156","","1050","","","","","","","","","","","","","","","False"
"33724","88703","156","","399","","1100","","","","","","","","","","","","","","","False"
"33725","88703","399","","156","","1150","","","","","","","","","","","","","","","False"
"33734","88704","173","","703","","1000","","","","","","","","","","","","","","","False"
"33735","88704","703","","173","","1050","","","","","","","","","","","","","","","False"
"33736","88704","173","","448","","1100","","","","","","","","","","","","","","","False"
"33737","88704","448","","156","","1150","","","","","","","","","","","","","","","False"
"33738","88704","156","","448","","1200","","","","","","","","","","","","","","","False"
"33739","88704","448","","156","","1250","","","","","","","","","","","","","","","False"
"33740","88704","156","","173","","1300","","","","","","","","","","","","","","","False"
"33743","88705","980","","777","","1000","","","","","","","","","","","","","","","False"
"33744","88705","777","","980","","1050","","","","","","","","","","","","","","","False"
"33745","88705","980","","1210","","1100","","","","","","","","","","","","","","","False"
"33746","88705","1210","","980","","1150","","","","","","","","","","","","","","","False"
"33726","88706","980","","660","","1000","","","","","","","","","","","","","","False","False"
"33727","88706","660","","980","","1050","","","","","","","","","","","","","","","False"
"33752","88707","156","","835","","1000","","","","","","","","","","","","","","","False"
"33753","88707","835","","156","","1050","","","","","","","","","","","","","","","False"
"33754","88707","156","","448","","1100","","","","","","","","","","","","","","","False"
"33755","88707","448","","156","","1150","","","","","","","","","","","","","","","False"
"33730","88708","225","","972","","1000","","","","","","","","","","","","","","False","False"
"33731","88708","972","","841","","1050","","","","","","","","","","","","","","","False"
"33732","88708","841","","156","","1100","","","","","","","","","","","","","","","False"
"33733","88708","156","","225","","1150","","","","","","","","","","","","","","","False"
"33741","88709","682","","427","","1000","","","","","","","","","","","","","","False","False"
"33742","88709","427","","682","","1050","","","","","","","","","","","","","","","False"
"33766","88710","173","","931","","1000","","","","","","","","","","","","","","","False"
"33767","88710","931","","514","","1050","","","","","","","","","","","","","","","False"
"33768","88710","514","","1202","","1100","","","","","","","","","","","","","","","False"
"33769","88710","1202","","514","","1150","","","","","","","","","","","","","","","False"
"33770","88710","514","","156","","1200","","","","","","","","","","","","","","","False"
"33771","88710","156","","173","","1250","","","","","","","","","","","","","","","False"
"33772","88711","156","","173","","1000","","","","","","","","","","","","","","","False"
"33773","88711","173","","156","","1050","","","","","","","","","","","","","","","False"
"33774","88711","156","","173","","1100","","","","","","","","","","","","","","","False"
"33775","88711","173","","156","","1150","","","","","","","","","","","","","","","False"
"33776","88712","835","","112","","1000","","","","","","","","","","","","","","","False"
"33777","88712","112","","835","","1050","","","","","","","","","","","","","","","False"
"33778","88712","835","","353","","1100","","","","","","","","","","","","","","","False"
"33779","88712","353","","835","","1150","","","","","","","","","","","","","","","False"
"33764","88713","682","","1142","","1000","","","","","","","","","","","","","","","False"
"33765","88713","1142","","682","","1050","","","","","","","","","","","","","","","False"
"33780","88714","980","","777","","1000","","","1/10/2017 8:25:00 AM","","","","","","","1/10/2017 8:56:03 AM","K2:GOLDCOAST\david.gilson","","","False","False"
"33781","88714","777","","980","","1050","","","","","","","","","","","","","","False","False"
"33782","88715","173","","706","","1000","","","1/10/2017 9:35:00 AM","","","","","","","1/10/2017 8:54:46 AM","K2:GOLDCOAST\david.gilson","","","False","False"
"33783","88715","706","","156","","1050","","","","","","","","","","","","","","False","False"
"33784","88715","156","","173","","1100","","","","","","","","","","","","","","False","False"
"33814","88716","835","","353","","1000","","","","","","","","","","","","","","","False"
"33815","88716","353","","114","","1050","","","","","","","","","","","","","","","False"
"33816","88716","114","","835","","1100","","","","","","","","","","","","","","","False"
"33817","88716","835","","156","","1150","","","","","","","","","","","","","","","False"
"33818","88716","156","","114","","1200","","","","","","","","","","","","","","","False"
"33819","88716","114","","835","","1250","","","","","","","","","","","","","","","False"
"33790","88717","156","","448","","1000","","","1/10/2017 9:15:00 AM","","","","","","","1/10/2017 8:54:21 AM","K2:GOLDCOAST\david.gilson","","","False","False"
"33791","88717","448","","156","","1050","","","","","","","","","","","","","","False","False"
"33792","88718","835","","951","","1000","","","","","","","","","","","","","","False","False"
"33793","88718","951","","448","","1050","","","","","","","","","","","","","","","False"
"33794","88718","448","","156","","1100","","","","","","","","","","","","","","","False"
"33795","88718","156","","835","","1150","","","","","","","","","","","","","","","False"
"33796","88719","980","","458","","1000","","","","","","","","","","","","","","False","False"
"33797","88719","458","","682","","1050","","","","","","","","","","","","","","","False"
"33798","88719","682","","980","","1100","","","","","","","","","","","","","","","False"
"33801","88720","190","","65","","1000","","","","","","","","","","","","","","","False"
"33802","88720","65","","559","","1050","","","","","","","","","","","","","","","False"
"33803","88720","559","","190","","1100","","","","","","","","","","","","","","","False"
"33822","88721","225","","895","","1000","","","","","","","","","","","","","","","False"
"33823","88721","895","","1147","","1050","","","","","","","","","","","","","","","False"
"33824","88721","1147","","353","","1100","","","","","","","","","","","","","","","False"
"33825","88721","353","","835","","1150","","","","","","","","","","","","","","","False"
"33826","88721","835","","225","","1200","","","","","","","","","","","","","","","False"
"33820","88722","156","","173","","1000","","","","","","","","","","","","","","False","False"
"33821","88722","173","","156","","1050","","","","","","","","","","","","","","","False"
"33827","88723","835","","399","","1000","","","","","","","","","","","","","","False","False"
"33828","88723","399","","156","","1050","","","","","","","","","","","","","","","False"
"33829","88723","156","","835","","1100","","","","","","","","","","","","","","","False"
"33849","88724","190","","455","","1000","","","","","","","","","","","","","","","False"
"33850","88724","455","","190","","1050","","","","","","","","","","","","","","","False"
"33833","88725","173","","399","","1000","","","","","","","","","","","","","","","False"
"33834","88725","399","","156","","1050","","","","","","","","","","","","","","","False"
"33835","88725","156","","173","","1100","","","","","","","","","","","","","","","False"
"33838","88726","980","","682","","1000","","","","","","","","","","","","","","","False"
"33839","88726","682","","980","","1050","","","","","","","","","","","","","","","False"
"33840","88727","156","","415","","1000","","","","","","","","","","","","","","","False"
"33841","88727","415","","1202","","1050","","","","","","","","","","","","","","","False"
"33842","88727","1202","","156","","1100","","","","","","","","","","","","","","","False"
"33843","88728","682","","1142","","1000","","","","","","","","","","","","","","","False"
"33844","88728","1142","","682","","1050","","","","","","","","","","","","","","","False"
"33882","88729","173","","156","","1000","","","","","","","","","","","","","","","False"
"33883","88729","156","","628","","1050","","","","","","","","","","","","","","","False"
"33884","88729","628","","1202","","1100","","","","","","","","","","","","","","","False"
"33885","88729","1202","","156","","1150","","","","","","","","","","","","","","","False"
"33855","88730","156","","399","","1000","","","","","","","","","","","","","","False","False"
"33856","88730","399","","156","","1050","","","","","","","","","","","","","","","False"
"33872","88731","225","","817","","1000","","","","","","","","","","","","","","","False"
"33873","88731","817","","1202","","1050","","","","","","","","","","","","","","","False"
"33874","88731","1202","","225","","1100","","","","","","","","","","","","","","","False"
"33861","88732","835","","448","","1000","","","","","","","","","","","","","","False","False"
"33862","88732","448","","156","","1050","","","","","","","","","","","","","","","False"
"33863","88732","156","","353","","1100","","","","","","","","","","","","","","","False"
"33864","88732","353","","835","","1150","","","","","","","","","","","","","","","False"
"33865","88733","980","","251","","1000","","","","","","","","","","","","","","False","False"
"33866","88733","251","","584","","1050","","","","","","","","","","","","","","","False"
"33867","88733","584","","980","","1100","","","","","","","","","","","","","","","False"
"33879","88734","190","","565","","1000","","","","","","","","","","","","","","","False"
"33880","88734","565","","804","","1050","","","","","","","","","","","","","","","False"
"33881","88734","804","","190","","1100","","","","","","","","","","","","","","","False"
"33877","88735","835","","114","","1000","","","","","","","","","","","","","","False","False"
"33878","88735","114","","835","","1050","","","","","","","","","","","","","","","False"
"33886","88736","156","","841","","1000","","","","","","","","","","","","","","False","False"
"33887","88736","841","","1202","","1050","","","","","","","","","","","","","","","False"
"33888","88736","1202","","156","","1100","","","","","","","","","","","","","","","False"
"33893","88737","980","","682","","1000","","","","","","","","","","","","","","","False"
"33894","88737","682","","980","","1050","","","","","","","","","","","","","","","False"
"33895","88737","980","","777","","1100","","","","","","","","","","","","","","","False"
"33896","88737","777","","980","","1150","","","","","","","","","","","","","","","False"
"33891","88738","190","","50","","1000","","","","","","","","","","","","","","False","False"
"33892","88738","50","","190","","1050","","","","","","","","","","","","","","","False"
"33897","88739","835","","399","","1000","3/10/2017 8:00:00 AM","","3/10/2017 8:40:00 AM","","","","","","","3/10/2017 8:20:14 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33898","88739","399","","156","","1050","3/09/2017 9:00:00 AM","","3/10/2017 10:15:00 AM","","","","","","","3/10/2017 9:53:35 AM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33899","88739","156","","353","","1100","3/10/2017 11:30:00 AM","","3/10/2017 1:20:00 PM","","","","","","","3/10/2017 11:55:42 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33925","88739","353","","835","","1150","3/10/2017 1:40:00 PM","","3/10/2017 2:40:00 PM","","","","","","","3/10/2017 3:10:41 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33904","88741","156","","841","","1000","3/10/2017 8:00:00 AM","","3/10/2017 8:50:00 AM","","","","","","","3/10/2017 9:23:41 AM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33905","88741","841","","514","","1050","3/10/2017 9:30:00 AM","","","","","","","","","3/10/2017 9:23:48 AM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33906","88741","1202","","415","","1100","3/10/2017 11:30:00 AM","","","","","","","","","3/10/2017 9:24:00 AM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33907","88741","415","","156","","1150","3/10/2017 12:30:00 PM","","3/10/2017 1:45:00 PM","","","","","","","3/10/2017 1:39:56 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33914","88741","514","","1202","","1075","3/10/2017 10:10:00 AM","","3/10/2017 11:00:00 AM","","","","","","","3/10/2017 11:20:12 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33908","88742","980","","682","","1000","3/10/2017 7:30:00 AM","","3/10/2017 9:40:00 AM","","","","","","","3/10/2017 8:12:42 AM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33909","88742","682","","980","","1050","3/10/2017 10:30:00 AM","","3/10/2017 1:00:00 PM","","","","","","","3/10/2017 11:24:38 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33915","88745","173","","448","","1000","3/10/2017 10:30:00 AM","","3/10/2017 11:00:00 AM","","","","","","","3/10/2017 11:23:25 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33916","88745","448","","156","","1050","3/10/2017 11:30:00 AM","","3/10/2017 12:15:00 PM","","","","","","","3/10/2017 11:55:05 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33917","88745","156","","173","","1100","3/10/2017 1:00:00 PM","","3/10/2017 2:30:00 PM","","","","","","","3/10/2017 1:40:44 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33918","88746","835","","156","","1000","3/10/2017 10:30:00 AM","","3/10/2017 12:50:00 PM","","","","","","","3/10/2017 1:26:42 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33919","88746","156","","173","","1050","3/10/2017 3:00:00 PM","","3/10/2017 3:25:00 PM","","","","","","","3/10/2017 3:11:28 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33926","88746","173","","156","","1100","3/10/2017 4:30:00 PM","","","","","","","","","3/10/2017 1:29:52 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33927","88746","156","","835","","1150","3/10/2017 6:30:00 PM","","","","","","","","","3/10/2017 1:29:59 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33933","88748","980","","743","","1000","","","","","","","","","","","","","","","False"
"33934","88748","743","","980","","1050","","","","","","","","","","","","","","","False"
"33935","88748","980","","777","","1100","","","","","","","","","","","","","","","False"
"33936","88748","777","","980","","1150","","","","","","","","","","","","","","","False"
"33937","88748","980","","584","","1200","","","","","","","","","","","","","","","False"
"33938","88748","584","","980","","1250","","","","","","","","","","","","","","","False"
"33928","88749","682","","743","","1000","","","3/10/2017 3:40:00 PM","","","","","","","3/10/2017 3:12:34 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"33929","88749","743","","682","","1050","","","","","","","","","","","","","","False","False"
"33939","88750","835","","156","","1000","3/10/2017 8:00:00 PM","","","","","","","","","3/10/2017 6:53:01 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33940","88750","156","","835","","1050","3/10/2017 11:00:00 PM","","","","","","","","","3/10/2017 6:53:09 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"33941","88751","225","","706","","1000","3/10/2017 7:15:00 PM","","","","","","","","","3/10/2017 7:07:45 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33942","88751","706","","156","","1050","3/10/2017 8:30:00 PM","","","","","","","","","3/10/2017 7:07:51 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"33943","88751","156","","225","","1100","3/10/2017 10:00:00 PM","","","","","","","","","3/10/2017 7:08:03 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"33953","88752","190","","345","","1000","","","","","","","","","","","","","","","False"
"33954","88752","345","","190","","1050","","","","","","","","","","","","","","","False"
"33955","88752","190","","804","","1100","","","","","","","","","","","","","","","False"
"33956","88752","804","","190","","1150","","","","","","","","","","","","","","","False"
"33946","88753","980","","682","","1000","3/10/2017 7:00:00 PM","","","","","","","","","3/10/2017 7:24:33 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33947","88753","682","","980","","1050","3/10/2017 10:30:00 PM","","","","","","","","","3/10/2017 7:24:39 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"33948","88754","156","","835","","1000","3/10/2017 8:30:00 PM","","","","","","","","","3/10/2017 7:29:10 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"33949","88754","835","","156","","1050","3/10/2017 11:30:00 PM","","","","","","","","","3/10/2017 7:29:17 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"33950","88755","173","","835","","1000","","","","","","","","","","","","","","False","False"
"33951","88755","835","","156","","1050","","","","","","","","","","","","","","","False"
"33952","88755","156","","173","","1100","","","","","","","","","","","","","","","False"
"33993","88756","173","","156","","1000","","","","","","","","","","","","","","False","False"
"33994","88756","156","","301","","1050","","","","","","","","","","","","","","False","False"
"33995","88756","301","","156","","1100","","","4/10/2017 12:20:00 PM","","","","","","","4/10/2017 12:46:37 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33996","88756","156","","448","","1150","","","4/10/2017 2:30:00 PM","","","","","","","4/10/2017 2:15:53 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33997","88756","448","","156","","1200","","","4/10/2017 4:20:00 PM","","","","","","","4/10/2017 4:14:55 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33998","88756","156","","173","","1250","","","4/10/2017 5:40:00 PM","","","","","","","4/10/2017 4:49:16 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34014","88757","835","","156","","1000","","","","","","","","","","","","","","False","False"
"34015","88757","156","","835","","1050","","","4/10/2017 4:15:00 PM","","","","","","","4/10/2017 3:08:28 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33987","88758","156","","448","","1000","","","","","","","","","","","","","","False","False"
"33988","88758","448","","156","","1050","","","","","","","","","","","","","","False","False"
"33989","88758","156","","399","","1100","","","4/10/2017 1:40:00 PM","","","","","","","4/10/2017 1:07:12 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33990","88758","399","","156","","1150","","","4/10/2017 3:55:00 PM","","","","","","","4/10/2017 3:08:05 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33966","88759","980","","455","","1000","","","","","","","","","","","","","","False","False"
"33967","88759","455","","190","","1050","","","","","","","","","","","","","","","False"
"33968","88759","190","","980","","1100","","","","","","","","","","","","","","","False"
"33971","88760","980","","190","","1000","","","4/10/2017 10:15:00 AM","","","","","","","4/10/2017 9:35:15 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33972","88760","190","","980","","1050","","","4/10/2017 11:55:00 AM","","","","","","","4/10/2017 11:24:58 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33978","88761","156","","399","","1000","","","4/10/2017 12:10:00 PM","","","","","","","4/10/2017 10:57:23 AM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33979","88761","399","","173","","1050","","","4/10/2017 2:50:00 PM","","","","","","","4/10/2017 2:38:59 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33980","88761","173","","448","","1100","","","4/10/2017 4:30:00 PM","","","","","","","4/10/2017 3:54:20 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33981","88761","448","","156","","1150","","","","","","","","","","","","","","False","False"
"34009","88762","835","","976","","1000","","","","","","","","","","","","","","False","False"
"34010","88762","976","","156","","1050","","","","","","","","","","","","","","False","False"
"34011","88762","156","","951","","1100","","","4/10/2017 3:50:00 PM","","","","","","","4/10/2017 2:52:57 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34012","88762","951","","353","","1150","","","4/10/2017 4:50:00 PM","","","","","","","4/10/2017 4:14:20 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34013","88762","353","","835","","1200","","","","","","","","","","","","","","False","False"
"33999","88763","682","","242","","1000","","","","","","","","","","","","","","False","False"
"34000","88763","242","","682","","1050","","","","","","","","","","","","","","","False"
"33991","88764","225","","976","","1000","","","4/10/2017 5:20:00 PM","","","","","","","4/10/2017 4:48:42 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"33992","88764","976","","225","","1050","","","","","","","","","","","","","","False","False"
"34007","88766","190","","559","","1000","","","","","","","","","","","","","","False","False"
"34008","88766","559","","190","","1050","","","4/10/2017 2:45:00 PM","","","","","","","4/10/2017 2:39:40 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34016","88767","682","","997","","1000","","","","","","","","","","","","","","","False"
"34017","88767","997","","682","","1050","","","","","","","","","","","","","","","False"
"34021","88768","835","","112","","1000","","","","","","","","","","","","","","False","False"
"34022","88768","112","","448","","1050","","","","","","","","","","","","","","","False"
"34023","88768","448","","835","","1100","","","","","","","","","","","","","","","False"
"34024","88769","980","","682","","1000","","","","","","","","","","","","","","False","False"
"34025","88769","682","","980","","1050","","","","","","","","","","","","","","","False"
"34026","88770","156","","448","","1000","4/10/2017 7:30:00 PM","","","","","","","","","4/10/2017 9:57:44 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34027","88770","448","","156","","1050","4/10/2017 8:45:00 PM","","","","","","","","","4/10/2017 9:57:50 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34036","88770","156","","841","","1100","4/10/2017 10:45:00 PM","","","","","","","","","4/10/2017 9:57:57 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34037","88770","841","","156","","1150","5/10/2017 12:30:00 AM","","","","","","","","","4/10/2017 9:58:09 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34048","88771","173","","607","","1000","","","","","","","","","","","","","","","False"
"34049","88771","607","","156","","1050","","","","","","","","","","","","","","","False"
"34050","88771","156","","173","","1100","","","","","","","","","","","","","","","False"
"34034","88773","190","","565","","1000","","","","","","","","","","","","","","False","False"
"34035","88773","565","","190","","1050","","","","","","","","","","","","","","","False"
"34040","88774","682","","997","","1000","4/10/2017 6:00:00 PM","","","","","","","","","4/10/2017 10:52:25 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34041","88774","997","","682","","1050","4/10/2017 8:00:00 PM","","","","","","","","","4/10/2017 10:52:34 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34042","88774","682","","1142","","1100","4/10/2017 10:30:00 PM","","","","","","","","","4/10/2017 10:52:41 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34043","88774","1142","","682","","1150","4/10/2017 11:00:00 PM","","","","","","","","","4/10/2017 10:52:49 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34046","88775","682","","980","","1000","5/10/2017 12:30:00 AM","","","","","","","","","4/10/2017 11:03:59 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
